label_id	text
34	一种无人直升机空投吊挂的纵向摆动幅度控制方法<sep>本发明公开了一种无人直升机空投吊挂的纵向摆动幅度控制方法<sep>包括空投前后对未知参数的自适应估计以及基于blf方法对空投吊挂后无人直升机摆动幅度的控制方法。通过本发明的技术方案，可在直升机空投后产生质量突变的情况下，实现高度方向摆动幅度精确控制，提高了无人直升机空投作业的安全性，为无人直升机低空和复杂环境下空投提供了可能性，同时为其他存在参数突变的控制系统应用场景提供了可行的控制方案<sep>本发明对于稳定过程中的摆动幅度实现了精确的定量控制，具有精确估计参数、较好控制纵向摆动幅度的优点
34	一种通用航空混合运行飞行冲突解脱方法及系统<sep>本发明公开一种通用航空混合运行飞行冲突解脱方法及系统<sep>本发明提供的通用航空混合运行飞行冲突解脱方法及系统，根据飞行任务优先等级序列表和存在潜在飞行冲突的两个通用航空器的飞行任务，确定各通用航空器的飞行任务优先等级，然后基于飞行任务优先等级进行飞行冲突解脱：飞行任务优先等级高的通用航空器保持原有的飞行状态，飞行任务优先等级低的通用航空器进行飞行行为调整，充分考虑了实际飞行过程中各通用航空器的飞行任务差异特性，实现了以飞行任务优先等级为基础的飞行冲突自主解脱，实用性好，能够满足通用航空器对于冲突解脱自主决策的需求和要求，对于推动低空空域改革，实现通航运行自主化、智能化具有重要意义
34	一种基于共轴双旋翼飞行器的驱动系统<sep>本发明公开了一种基于共轴双旋翼飞行器的驱动系统<sep>包括：供电单元、无刷双机电端口电机和两副旋翼；所述供电单元与无刷双机电端口电机的两个电端口连接；所述两副旋翼分别与无刷双机电端口电机的两个机械端口一一对应连接；所述供电单元为无刷双机电端口电机提供电能；本发明采用无刷双机电端口电机驱动两副旋翼产生升力并维持其平衡，无机械接触，相比于，传统共轴双旋翼飞行器的驱动系统需采用机械传动机构使两副旋翼转向相反，本发明的结构更加简单<sep>同时，对两副旋翼的控制从机械控制转化为电气控制，使得整个驱动系统的可靠性增强
34	一种用于飞机前轮电动转弯和减摆的复合控制方法<sep>本发明公开了一种用于飞机前轮电动转弯和减摆的复合控制方法<sep>涉及飞机转弯和减摆的控制技术<sep>所述复合控制方法，通过不同的控制指令确定不同的控制模式，在转弯控制模式下通过闭环控制获得电机力矩/电流的目标值，在减摆控制模式下通过阻尼计算获得阻尼力矩/电流的目标值，再根据该目标值通过同一力矩/电流控制器生成pwm调节信号，最后根据pwm调节信号通过同一电机驱动单元实现对同一电机的运行控制，达到转弯或者减摆的目的；通过该控制方法使转弯和减摆功能共用一套电机执行机构，简化了执行机构的结构，降低了起落架的重量
34	一种多飞行姿态扑翼微型飞行器<sep>本发明公开了一种多飞行姿态扑翼微型飞行器<sep>包括机架，机架包括机身，机身一端垂直设有安置板，另一端设有水平尾翼和垂直尾翼；机身两侧对称设有安装于安置板上的两个扑翼机构、两个电机驱动机构和两个齿轮减速机构；机身底部设有电池盒和与电池盒电连接的飞控板；垂直尾翼一端的竖直方向上转动连接有方向舵；方向舵两侧分别设有对称的两条拉丝，两条拉丝分别与两个电机驱动机构连接；扑翼机构包括一端与安置板侧面靠近顶部位置转动连接的连杆，连杆另一端固定连接有拍动翼，连杆上转动连接有摇杆且通过摇杆与齿轮减速机构输出端转动连接<sep>电机驱动机构包括设置于安置板一侧的固定架，固定架位于靠近机身一侧。
34	一种具有多种飞行姿态的扑翼微型飞行器<sep>本发明公开了一种多飞行姿态扑翼微型飞行器<sep>包括框架，所述框架包括机身，所述机身的一端垂直设置有安装板，另一端设置有水平尾翼和垂直尾翼。机身两侧对称设置有两个扑翼机构、两个电机驱动机构和两个齿轮减速机构。机身底部设有电池盒和与电池盒电连接的飞控板。垂直尾翼的一端旋转并与方向舵连接；方向舵两侧设有对称的两根导线，两根导线分别与两个电机驱动机构连接。扑翼机构包括连杆，连杆与放置板靠近顶部的一侧转动连接，连杆的另一端与扑翼固定连接，连杆转动与输出连接齿轮减速机构的末端通过摇杆<sep>电机驱动机构包括设置在放置板一侧的固定架，固定架位于机身侧面附近
34	一种自适应全自动快速变轨系统<sep>本发明公开了一种自适应全自动快速变轨系统<sep>相对放置的两两变轨执行组件安装在同一变轨转台上，相对平行的两两变轨执行组件安装在同一侧导轨段组上，变轨驱动组件和行进驱动组件安装在底盘的同一侧。行进驱动组件通过单侧同步齿形带将动力传递给变轨执行组件，变轨驱动组件通过双侧同步齿形带将动力传递给变轨执行组件。初始状态下，变轨转台与导轨组件中的多段导轨段连接配合，形成一条连续的轨道<sep>工作时，与前进方向垂直方向的两组变轨执行组件沿相对方向各自分别转向90度，带动变轨转台上的换轨导轨转动90度，完成换轨导轨在导轨垂直方向的对接，从而完成直角变轨动作
34	可拆卸尾部结构，安装角度可调<sep>本发明公开了一种安装角度可调的易拆卸尾翼结构<sep>通过粘接将尾翼前后横梁与前后横梁的旋转外壳牢固连接，实现力传递路径的转折并使尾部具有改变安装角度的能力。与前梁连接的前梁旋转套筒与固定在机身隔框上的前梁连接，固定在后梁上的后梁旋转轴与固定在活动底座上的后梁固定轴连接。当需要调整安装角度时，可以通过松开固定前梁旋转外壳的铝箍和固定后梁活动底座的螺丝，使尾翼绕旋转轴旋转来完成安装角度的调整<sep>将前梁轴成规定角度，然后拧紧铝箍和螺丝
34	一个容易拆卸的尾部结构，可调节安装角度<sep>本发明专利技术公开了一种安装角度可调的易拆卸尾结构<sep>所述尾的前后横梁通过粘接固定连接所述前后横梁的旋转衬套，实现传力路线的转弯，使尾可以改变安装角度。所述与前梁固定连接的前梁转套管安装在机身隔架上的前梁固定轴上，与后梁固定连接的后梁转轴安装在与活动底座固定连接的后梁固定轴上。当需要调整安装角度时，可以通过松开固定前梁旋转机壳的铝箍和固定后梁活动底座的螺钉，将尾翼围绕前梁转轴旋转到规定的角度，然后拧紧铝箍和螺钉来调整安装角度<sep>本发明专利技术可以在保证尾翼结构强度的前提下，轻松拆卸安装V型尾翼并调整其安装角度，使飞机能够适应不同的纵向配平要求，降低飞机研制初期的风险和成本
34	无人机，其控制系统和方法，无人机降落控制方法<sep>本发明涉及一种无人机、无人机控制系统、无人机控制方法和无人机降落控制方法。该无人机包括机身、与机身连接的动力装置、控制装置和设置在机身上的起降装置。动力装置和着陆装置分别与控制装置电连接;控制装置包括着陆面探测组件<sep>用于当着陆面探测组件检测到无人机的着陆目的地为水面时，控制动力装置和着陆装置的工作模式，使无人机能够在水面上着陆和航行<sep>无人机既能在水中飞行，也能在空中飞行
34	一种用于自动制动的飞机型制动系统和制动方法<sep>本实用新型涉及一种可自动制动的飞机电传制动系统及制动方法。自动刹车开关安装在座舱内<sep>所述自动制动开关通过电缆与液压阀电连接;自动制动开关由驾驶员手动操纵控制，提供或断开电源，电动阀控制液压电动阀开或关本发明专利技术利用现有成熟的附件楼自动制动系统，使飞机正常制动系统具有自动制动能力，提高了正常制动系统的操作范围，扩大了正常制动系统的组合，充分为跑道提供最大的扭矩，因此，与常规制动相比，自动制动使着陆距离缩短35%左右，保证了起降安全，提高了机场跑道和设备的利用率，具有明显的经济效益、社会效益和军事效益
34	空中交通通信<sep>包含与自主航空通信相关的设备和方法
34	航天器在轨辐射风险探测装置<sep>本发明专利技术公开了一种航天器在轨辐射风险探测装置<sep>包括探测器外壳和内置的探测单元七组，每组探测单元均由温度传感器和探测器的总剂量控制，其中一组探测单元的外壳顶部需要有孔洞，以保证从外壳中分离出探测块;另一探测单元直接使用航天器壳体作为屏蔽层进行探测;其他五个探测单元配备了不同厚度的金属屏蔽层，以探测不同的空间辐射效应。每个检测单元放置在中间的电路板上，电路板采集温度和总剂量<sep>本发明专利技术具有结构简单、体积小、重量轻、功耗低等特点，可实现对表面充放电效应、总剂量效应、单粒子效应、位移损伤效应、内部电荷效应等不同空间辐射效应的识别
34	一种自适应自动快速轨道变换系统<sep>本发明公开了一种自适应自动快速换轨系统<sep>所述相对成对换轨执行组件安装在同一换轨转盘上，所述相对平行的成对换轨执行组件安装在导轨分段组的同一侧，所述换轨驱动组件和所述行走驱动组件安装在底盘的同一侧。行走驱动组件通过单边同步齿轮带向换轨执行组件传递动力，换轨驱动组件通过双边同步齿轮带向换轨执行组件传递动力。在初始状态下，变轨转台与导轨组件中的多个导轨段连接配合，形成连续的轨迹<sep>工作时，两组前向垂直方向的换轨执行组件分别沿相对方向旋转90度，并驱动换轨转盘上的换轨导轨旋转90度，完成换轨导轨在导轨垂直方向的对接，从而完成直角换轨动作
