label_id	text
29	充电桩和充电板<sep>本发明实施例公开了一种充电板<sep>包括可拆卸地固定在电动汽车中的主体，以及固定在主体上用于从电动汽车获取电力支持和/或用于储存充电的第一电力接收组件。从电动汽车获取的电量；主体上设置有固定结构，用于固定电动滑板车。供电部分设置在主体上，用于利用第一受电部件获得的电能对电动滑板车进行无线充电。其中，固定结构固定在电动滑板车上后，供电部与设置在电动滑板车内的第二电力接收部处于预设位置关系，使得供电部可以通过电动滑板车为电动滑板车充电<sep>设置在电动滑板车中的第二电力接收部
29	一种新能源电动汽车充电枪<sep>本发明属于新能源领域<sep>具体为一种用于新能源电动汽车的充电枪，包括枪体、固定连接在枪体前端的充电头、枪体内的空腔、以及绝缘管固接于空腔内，绝缘管与空腔之间形成储液腔，储液腔内充满绝缘流体，绝缘管两侧设有导电片，两导电片分别与电源线和充电头电连接。绝缘管上设有导电板，导电板与腔体转动连接，导电板可沿绝缘管的轴线转动。两个弧槽，两个弧槽对称布置在绝缘管内壁的两侧；两个导电块，导电块为弧形块，两个弧形块固定连接在导电板的两端，弧形块与绝缘筒的中心重合，弧形块与内壁滑动连接绝缘筒壁<sep>本发明可实现温度过高时自动断电，提高充电过程的安全性，并可实现快速散热效果
29	路灯充电桩智能提醒方法及系统<sep>本发明提供一种路灯充电桩智能提醒方法及系统<sep>根据车主的收费路段，得出车主在该路段的过去违约率；违约是指车主在约定的时间预约到路灯充电桩充电，但在充电完成后的规定时间内没有开车；获取汽车的充电功率，当充电功率超过预设比例时，根据车主默认率判断是否需要获取车主位置。根据车主能否按时回来搬车，预测充电车主违约概率；提前提醒车主及时上门搬车；如果车主在充电完成后在规定时间内没有回来搬车，提醒车主可能造成交通拥堵，违约金将自动扣除；寻找路段附近的停车场，向车主推荐停车场位置，并提醒车主尽快搬家<sep>本发明智能提醒汽车在路灯充电桩充电，可以使提醒内容更有针对性、个性化、智能化，可以让更多的车主减少充电违约，减少交通拥堵
29	电动汽车输电系统直流环节电容的测量<sep>为了检测电力推进车辆中直流电源和逆变器负载之间的直流环节电容器的劣化<sep>在实际使用过程中必须准确地测量环节电容器的电容。在链路电容器上建立充电。将电容器与电源和逆变器负载隔离。启动恒流电路对电容放电。在放电的第一次测量电容器两端的第一电压。在放电过程中第二次测量电容器两端的第二电压。在放电期间测量来自电容器的放电电流。根据放电电流乘以第二次与第一次之差与第一与第二次电压之差的比值，计算出电容<sep>监测计算表明故障电容减小
29	一种新能源汽车充电装置<sep>本发明属于新能源充电技术领域<sep>具体公开了一种新能源汽车的充电装置，包括充电桩本体，该充电桩本体为地下充电桩，充电桩本体通过一杆吊出地面。升降装置。起重装置设置在地下，起重装置与多块汽车压板相连，每块汽车压板均设置在地面上。汽车压板通过弹簧与地面连接。充电桩本体上设有多个充电单元<sep>目的是汽车通过升降装置将充电桩抬起，这样被充电的车辆离开后，充电桩不会因为汽车的离开而倒下，而是当一个充电桩上充电的所有汽车都离开时，可满足多车同时充电的需求，加速新能源汽车的充电效率，满足多种使用场合，易于推广
29	基于数据处理的电动汽车智能充电系统<sep>本发明公开了一种基于数据处理的电动汽车智能充电系统<sep>包括充电停车位、入口处的闸门、底部的重力感应器、充电插头和充电插头。充电插头的外套管上设有第一对接装置；充电桩上设有第一信号发射模块；与充电插头连接的充电插孔；电力监控装置，设置在电动汽车的车身上。电量监测装置包括第二信号接收模块、监测模块、提醒模块和gps定位模块。 gps定位模块中设有规划模块<sep>通过设置电动汽车与充电桩的通信连接，电动汽车可以及时到达充电桩充电；通过设置电动汽车与充电停车位大门的通信连接，非充电车辆占用充电停车位；通过在充电插头外侧安装第一对接装置，保证人身安全，避免因充电不当造成电动汽车损坏
29	一种电动汽车社区充电实时优化调度方法<sep>本发明公开了一种电动汽车社区充电实时优化调度方法<sep>以优化调度周期开始时检测到的实时充电状态数据作为优化调度计算的输入参数，优化系统优化调度模型.在满足约束条件的前提下，计算结果最小化目标函数值，即按照最优调度方案对当前时段的电动汽车进行充电。所需的费用是最少的。优化计算采用实时计算，每个调度周期j计算一次，整个优化计算分为三步：第一步，调度周期前的数据预处理；第二步，根据第一步的结果建立调度优化模型；第三步，利用遗传优化算法计算模型的最优决策值<sep>本发明在满足充足电力的前提下，最大限度地降低了电动汽车的充电成本，保证了住宅电网的安全经济和用户的充电需求
29	充电桩和充电板<sep>本发明实施例公开了一种充电板<sep>包括可拆卸地固定在电动汽车中的主体，以及固定在主体上用于从电动汽车获取电力支持和/或用于储存充电的第一电力接收组件。从电动汽车获取的电量；主体上设置有固定结构，用于固定电动滑板车。供电部分设置在主体上，用于利用第一受电部件获得的电能对电动滑板车进行无线充电。其中，固定结构固定在电动滑板车上后，供电部与设置在电动滑板车内的第二电力接收部处于预设位置关系，使得供电部可以通过电动滑板车为电动滑板车充电<sep>设置在电动滑板车中的第二电力接收部
29	一种新能源电动汽车充电枪<sep>本发明属于新能源领域<sep>具体为一种用于新能源电动汽车的充电枪，包括枪体、固定连接在枪体前端的充电头、枪体内的空腔、以及绝缘管固接于空腔内，绝缘管与空腔之间形成储液腔，储液腔内充满绝缘流体，绝缘管两侧设有导电片，两导电片分别与电源线和充电头电连接。绝缘管上设有导电板，导电板与腔体转动连接，导电板可沿绝缘管的轴线转动。两个弧槽，两个弧槽对称布置在绝缘管内壁的两侧；两个导电块，导电块为弧形块，两个弧形块固定连接在导电板的两端，弧形块与绝缘筒的中心重合，弧形块与内壁滑动连接绝缘筒壁<sep>本发明可实现温度过高时自动断电，提高充电过程的安全性，并可实现快速散热效果
29	路灯充电桩智能提醒方法及系统<sep>本发明提供一种路灯充电桩智能提醒方法及系统<sep>根据车主的收费路段，得出车主在该路段的过去违约率；违约是指车主在约定的时间预约到路灯充电桩充电，但在充电完成后的规定时间内没有开车；获取汽车的充电功率，当充电功率超过预设比例时，根据车主默认率判断是否需要获取车主位置。根据车主能否按时回来搬车，预测充电车主违约概率；提前提醒车主及时上门搬车；如果车主在充电完成后在规定时间内没有回来搬车，提醒车主可能造成交通拥堵，违约金将自动扣除；寻找路段附近的停车场，向车主推荐停车场位置，并提醒车主尽快搬家<sep>本发明智能提醒汽车在路灯充电桩充电，可以使提醒内容更有针对性、个性化、智能化，可以让更多的车主减少充电违约，减少交通拥堵
