label_id	text
13	高效二卤钙钛矿制氢光催化剂的制备及应用<sep>高效制氢双卤化钙钛矿光催化剂的制备及应用属于催化剂制备技术领域<sep>二卤代钙钛矿光催化剂通过简单的工艺制备。钙钛矿晶体中的元素含量和带隙可以通过控制前驱体溶液中两种卤素的比例来控制。该催化剂制备工艺简单<sep>成本低，反应温度为40-110℃，常压<sep>在可见光条件下，所得催化剂在没有贵金属铂助催化剂的情况下表现出优异的催化活性
13	一种钡钨阴极的简单制备方法<sep>本发明涉及一种制备钡钨阴极的简便方法<sep>属于难熔金属阴极材料技术领域<sep>将钨粉放入模具中，通过钢模双向压制得到钨阴极胚；将带有阴极坯的氧化铝坩埚放入辅助保温加热装置中，然后一起放入微波谐振腔中；以30℃/min的速率升温至1000℃，保温10min，预烧；然后加热到1400℃？以40℃/min的速度升温1500℃，保温10min，自然冷却至室温，取出。将制备好的阴极均匀地涂上一层411活性盐，在1650℃下浸渍，然后水冷至室温，再经水洗、干燥、退火，得到钡钨阴极<sep>获得了具有良好孔隙结构的亚微米钡钨正极，纳米活性物质出现在正极表面，提高了发射性能
13	用于铝型材的电泳漆及其制备方法和电泳制备的铝型材<sep>本发明公开了一种铝型材电泳漆、制备方法及电泳制备的铝型材。电泳漆包括以下原料：丙烯酸、甲基丙烯酸甲酯、丙烯酸丁酯、甲基丙烯酸羟乙酯、甘油单甲基丙烯酸酯、三羟甲基丙烷三甲基丙烯酸酯、三羟甲基丙烷三甲基丙烯酸酯和环氧乙烷双酚a二甲基丙烯酸酯<sep>采用本发明提供的电泳漆对铝型材进行电泳处理，可以避免阳极氧化和着色两个高能耗工序，节能环保，质量稳定
13	全导电高柔金属箔及高柔金属箔的生产方法<sep>本发明涉及电磁屏蔽材料技术领域<sep>具体涉及一种全导电高柔性金属箔胶带的生产方法及高柔性金属箔胶带。高柔性金属箔带的外层覆盖有金属箔带，电流在全导电高柔性金属箔带截面的外环中传导。本发明的方法采用两组或多组双向挤压剪，将两侧延展性好的金属箔挤压剪切到内层薄塑料基带上，使金属箔沿基带方向伸长变形。挤压和剪切的过程，使金属箔的两侧在挤压和剪切力的作用下形成有效的搭接，使高柔性金属箔的双面整体金属层贯穿。本发明的全导电高柔性金属箔带减少或消除了电缆纵向缠绕或拖曳时塑料绝缘隔板形成的环形路径所引起的电感，避免了信号数据的衰减损失，保持周围相同的阻抗<sep>屏蔽层，避免电磁波泄漏，提高屏蔽效果
13	稀土粘结磁粉及其制备方法和粘结磁体<sep>本发明公开了一种稀土结合磁粉及其制备方法。粘结磁粉具有多层核壳结构<sep>包括核层和抗氧化层，其中核层由rfemb组成，r为nd和/或prnd，m为co、nb和zr，芯层包覆有铁和氮层。此外，还公开了制备方法和粘结磁体<sep>本发明有效避免了磁粉在磷化及后续处理过程中的氧化和腐蚀，进一步提高了材料的长期耐温性和环境耐受性
13	锂二次电池用负极及其制备方法和锂二次电池<sep>本发明涉及一种锂二次电池负极及其制备方法<sep>属于化学电源领域<sep>本发明主要由凸起阵列电极骨架、纳米合金骨架和活性金属锂组成。大孔径凸起阵列电极骨架材料为cu、al、sn、fe、co、ni、zn、in中的任一种。纳米合金骨架包括锂元素和非锂元素，非锂元素材料包括sn、si、cu、in、al、mg、ge、zn、ni中的至少一种。活性金属锂填充在纳米合金骨架的孔隙中并与纳米合金骨架充分接触形成富锂合金，富锂合金沉积在凸出的阵列电极骨架的孔隙中<sep>本发明可防止长期循环过程中纳米骨架结构破坏导致电极塌陷，充分抑制电极体积变化，提高界面稳定性，进一步提高锂负极的电化学性能电极
13	高精度全液压模锻锤<sep>一种高精度全液压模锻锤<sep>涉及一种全液压模锻锤，旨在解决现有技术中上模受到冲击后，下模容易脱模的问题。移位，从而与上模错位，导致工件加工精度降低。主要技术方案包括机壳、设置在机壳顶壁上的液压箱、设置在液压箱内的液压缸和设置在工作液压缸上的冲击锤。外壳侧面有一个缺口，冲击锤位于缺口内。槽口底壁上设有固定槽，壳体上设有固定部件。加工开始前，固定总成固定下模，加工开始时，工作液压缸的活塞杆带动冲击锤运动，冲击锤推动上模撞击下模，固定部件限制了下模的运动范围，以减少上模撞击下模时下模偏移的可能性，从而减少上模与下模相对位置偏移的可能性<sep>模具，进而提高工件的加工精度
13	铁离子掺杂氧化钨包覆泡沫镍催化电极的制备<sep>本发明公开了一种铁离子掺杂氧化钨水合物包覆泡沫镍催化电极的制备方法<sep>包括以下步骤： s1泡沫镍预处理：去除泡沫镍表面污垢并干燥备用 s2制备铁离子源和钨源混合液：s3将步骤s2的混合液倒入聚四氟乙烯衬里，再将步骤s1得到的泡沫镍放入聚四氟乙烯衬里，高压水热促进铁离子掺杂氧化钨水合物的生长； s4将步骤s3中的泡沫镍取出，充分清洗干燥，得到铁离子掺杂水合氧化钨包覆泡沫镍催化电极<sep>在电极表面形成尖端放电效应，有望替代贵金属电极，大大降低电催化制氢成本
13	过氧钨酸盐稀土衍生物及其制备方法<sep>本发明提供一种稀土过钨酸盐衍生物及其制备方法。衍生物的化学式为cs[hdy(ho)pw(o)(oh)o]18ho<sep>化合物属于正交晶系，pnma空间群，晶胞参数如下：a=17.0505nm，b=28.1159，c=10.0844，α=β=γ=90° ,v=48343nm？它是由钨酸钠、磷酸和氯化稀土在常规水溶液中，在双氧水存在下反应制得的。该材料具有一定的发光特性，荧光寿命为8.72 μs<sep>此外，制备工艺简单易操作，原料便宜易得，产品收率高，纯度高，具有潜在的应用前景
13	铜板表面防腐处理装置<sep>本实用新型公开了一种铜板表面防腐处理装置<sep>包括处理盒，处理盒底部的四个角与支撑块固定连接，处理盒前部与盒活动连接门通过活动销，箱门正面右侧固定连接把手，处理箱内壁固定连接放置网板，放置网板底部两侧固定连接与导向板固定连接。本实用新型通过设置导板、集液罐、第一抽水管、第一抽水泵、第一安装机构、第一出水管、储液罐、灌装管，达到保护工人健康的效果。 、第二抽水管、第二抽水泵、第二安装机构、第二出水管、水平管、固定机构和喷头<sep>可有效避免工人身体接触化学溶液，保障工人健康，方便使用
