label_id	text
5	一种具有抑菌抗菌功能的环保tpr橡皮擦及其制备工艺<sep>本发明公开了一种具有抑菌抗菌功能的环保tpr橡皮擦及其制备工艺，是以sbs4412、sbs4452、sbs1401、季铵盐杀菌剂、卤胺杀菌剂、改性硅藻泥、硬脂酸锌、白油、碳酸钙等为原料制成。本发明改进了制备工艺流程，所得橡皮擦高去污，安全环保，并具有抑菌抗菌之功效。
5	一种有机酸改性松塔树脂的制备方法、有机酸改性松塔树脂及再生方法<sep>一种有机酸改性松塔树脂的制备方法，包括如下步骤：步骤(1)：将松塔粒子加入到强碱的水溶液中，反应得到皂化的松塔粒子；步骤(2)：将有机酸加入到皂化的松塔粒子中，反应得到有机酸改性松塔树脂。本发明所述的柠檬酸改性松塔树脂具有很高的金属离子吸附容量，经过简单再生后，可以重复使用，且多次使用后性能不会下降。
5	一种pvc双壁波纹管生产物料除湿系统清扫装置及除湿系统及除湿方法<sep>本发明涉及pvc生产物料除湿技术领域，更具体地，涉及一种pvc双壁波纹管生产物料除湿系统清扫装置及除湿系统及除湿方法。所述的清扫装置连接挤出机的排气口及支管，包括：箱体；位于箱体顶部的输入管、输出管，所述的输入管连接箱体与挤出机的排气口，所述的输入管连接支管；箱体底部的清扫口；位于清扫口处的清扫口挡板，所述的清扫口挡板能够控制清扫口处的开合；位于箱体内部并从箱体内部顶部向下延伸的隔板，所述的隔板设置在输入管与输出管之间。
5	一种高抗穿刺强度高极性阻燃防水片材及其制备方法<sep>本发明涉及一种高抗穿刺强度高极性阻燃防水片材及其制备方法，按重量百分含量计，所述防水片材的原料配方包括以下组分：高密度聚乙烯10~30%；线性低密度聚乙烯0~10%；茂金属催化线性低密度聚乙烯30~60%；改性树脂10~20%；阻燃剂5~15%；其中，所述改性树脂为含有极性基团的树脂。本发明的防水片材以高密度聚乙烯、茂金属催化线性低密度聚乙烯为主体树脂，辅以添加改性树脂和阻燃剂，使得制备出防水片材不仅具有高抗穿刺强度，优异的拉伸性能和伸长率，具有阻燃性，还提高了防水片材表面的极性，增大表面能，提高润湿性，进而改善防水片材与胶层的粘结性能。
5	一种聚丙烯塑料膜的加工方法<sep>本发明公开了一种聚丙烯塑料膜及其加工方法，包括以下重量份数比的组分：聚丙烯树脂20‑30份，聚丙烯醇10‑15份，硬脂酸镁10‑12份，增塑剂5‑8份、阻燃剂5‑6份、增韧剂3‑5份，陶瓷纤维2‑3份。本发明通过硬脂酸镁、阻燃剂有效提高产品的热稳定性，产品性能良好，长期使用亦不会出现损坏，使用寿命长；通过增韧剂、陶瓷纤维的加入，有效提高了产品的抗拉强度，进一步提升产品的使用寿命。
5	一种低分子量苯乙烯马来酸酐共聚物及其制备方法<sep>本发明提供一种苯乙烯马来酸酐共聚物及其制备方法，涉及高分子材料合成领域。此共聚物由单体经自由基共聚而得，按照摩尔分数计，所述单体包括以下组分：45～50％苯乙烯；45～50％马来酸酐；5～10％c12～c18的单不饱和脂肪酸；0～5％不饱和单体；其中，所述不饱和单体不包括苯乙烯、马来酸酐和c12～c18的单不饱和脂肪酸。本发明还提供上述共聚物的制备方法。本发明提供的共聚物具有颜色浅、酸值高、分子量低、结构均一的特点，在造纸、纺织、印染、涂料、化工、光电等行业可分别用作纸张的表面施胶剂，有机颜料分散剂，乳液聚合的保护胶体、光刻胶等。
5	一种耐高温低导热长寿命双层双模结构热障涂层及其制备工艺<sep>本发明公开一种耐高温低导热长寿命双层双模结构热障涂层及其制备工艺，涂层包括位于内部的第一层状隔热层和位于外部的第二层状隔热层；第一层状隔热层和位于外部的第二层状隔热层均由若干层组成；双层双模结构热障涂层为宏观柱状、微观层状的双模结构；第一层状隔热层占双层双模结构热障涂层总厚度的30％～50％；第二层状隔热层占涂层总厚度的50％～70％，所用材料在1200～1600℃无相变、且服役高温下热导率低于1.8w/m·k。本发明所提出的双层双模结构，将弥补新材料断裂韧性差的缺陷，从而使得可耐超高温度、具有超低热导率的新材料快速实现工程化应用。
5	吸湿涂层材料、其制备方法及其应用<sep>本发明提出一种吸湿涂层材料、其制备方法及其应用，属于吸湿剂领域，该吸湿涂层材料具有较为理想的比表面积，可有效提高吸湿性能，进而有效改善管翅式换热器的除湿性能。该技术方案包括在极性溶剂中制备固含量10％的离子交换树脂溶液，待树脂完全溶解得到透明液后，向透明液中添加40％‑200％树脂重量份的离子液体，混合均匀后浇注于载体上，真空程序升温干燥，得到干膜；将干膜取下，于沸水中煮沸1.5‑3小时，待除去其中的离子液体后，于100℃‑120℃干燥，得到多孔干膜，将其粉碎后，得到吸湿涂层材料。本发明能够应用于除湿换热器产品中。
5	具有溶致变色和发光性质的“λ”型含溴苯并[b]芴酮化合物<sep>本发明涉及一类“λ”型含溴苯并芴酮衍生物，其分子内的羰基与所含的碳‑溴单键空间指向一致，且处于接近平行的位置；在不同溶剂中，其溶液可呈现出深浅不一的颜色；在不同的激发光作用下，这些不同溶剂的溶液可表现出不同的荧光发射波长，具有较大的斯托克斯位移，同时在固态下也可以发光。并提供了其制备方法，以双溴代苯并芳基芴酮为起始原料，与相应的对胺基苯硼酸或硼酸酯进行铃木偶联反应(suzuki coupling)，得到目标化合物。该类化合物合成简单，是一类具有显著溶致变色性质的优良发光材料，在许多领域(如电致发光器件、发光传感器、智能响应型材料或生物医学成像等)将具有非常广泛的应用前景。
5	一种电缆绝缘材料及其制备方法<sep>本发明提供一种电缆绝缘材料及其制备方法，涉及材料技术领域。一种电缆绝缘材料的制备方法，包括：丁二烯‑乙烯基吡啶橡胶60～100份，改性骨胶粘合剂1～15份，过渡金属化合物1～3份，稀土金属化合物0.5～1.5份，抗氧化剂0.5～1.5份，氧化锌晶须1～5份。该绝缘材料具有自愈合能力，韧性好，绝缘性能好的特点。一种电缆绝缘材料的制备方法，包括：将丁二烯‑乙烯基吡啶橡胶、改性骨胶粘合剂、过渡金属化合物、稀土金属化合物、抗氧化剂以及氧化锌晶须混合熔融并挤出成型。该方法操作简单，可控性强，可大规模生产。
