label_id	text
20	双靶向化合物、其制备方法及应用<sep>本发明提供一种化合物，由七甲川花菁染料结构与人表皮生长因子受体(egfr)靶向药物分子结构拼接而得。本发明的化合物可用作一种低氧及egfr双靶向近红外荧光探针，可以通过靶向肿瘤标志物egfr及肿瘤细胞的低氧状态达到对egfr高表达的恶性肿瘤病灶精准成像的目的；此外，本发明的化合物也可用作光敏剂，用于癌症治疗。
20	一种治疗糖尿病肾病的中药组合物及其制备方法<sep>本发明公开了一种治疗糖尿病肾病的中药组合物，包括以下重量份的原料：黄芪30～50份、当归5～15份、芡实5～15份、金樱子5～20份、黄连30～50份、大黄5～15份。该中药组合物明确了临床治疗糖尿病肾病的有效方药的药味组成及配比，可以明显改善糖尿病肾病早期的临床症状，明显减少糖尿病肾病早期尿微量白蛋白的排泄，保护肾功能，有效地阻止或延缓糖尿病肾病的进展。
20	一种重组人il-24蛋白的peg修饰方法<sep>本发明公开了一种重组人il‑24蛋白(rhil‑24)的peg修饰方法,包括：a.构建人il‑24的重组原核表达载体，诱导表达，得到包涵体；b.选择变性剂对所述包涵体进行变性，得到变性后的蛋白；c.确定复性条件，对所述变性后的蛋白进行复性，得到复性后的蛋白；d.在对所述复性后的蛋白添加sds的条件下，进行凝胶过滤纯化，得到纯化后的目的蛋白；e.对所述纯化后的目的蛋白用peg修饰剂进行定点修饰，得到终产品。该方法在制备高纯度重组人il‑24蛋白的基础上，利用聚乙二醇进行定点修饰，在修饰蛋白的周围产生空间屏障，减少蛋白的酶解，延长了半衰期，且不影响其体外抑瘤活性，利用率增加，提高了稳定性和生物学活性。
20	一种用于纳米孔测序建库的位置锚定条码系统<sep>本申请涉及一种用于纳米孔测序建库的位置锚定条码系统、制备方法及其应用。本申请所述位置锚定条码系统具有更高分辨率，更高分类准确度，能够显著降低鉴定假阳性率，从整体上提高纳米孔测序精度，降低测序成本。
20	一种盐酸右美托咪定注射液组合物<sep>本发明属于医药技术领域，具体地说，涉及一种盐酸右美托咪定注射液组合物。所述盐酸右美托咪定注射液组合物包括盐酸右美托咪定、还原型谷胱甘肽、氯化钠和注射用水。所述注射液组合物中盐酸右美托咪定和还原型谷胱甘肽的质量比为0.6:1～4:1。与现有技术相比，本发明所述的盐酸右美托咪定注射液组合物对光稳定性好、不易产生可见异物，便于长期贮存且临床使用安全，疗效好，产生的副作用小。此外，本发明所述的盐酸右美托咪定注射液组合物的制备工艺简单、成本较低、便于工业化生产。
20	一种重组型荞麦胰蛋白酶抑制剂突变体以及胰蛋白酶亲和材料<sep>本发明公开了一种重组型荞麦胰蛋白酶抑制剂bti突变体，命名为e‑bti，其特征在于，根据bti的基因序列，设计突变引物，对bti的s41t以及p44t位点进行突变得到。本发明制得的e‑bti热稳定性明显高于bti，而且显示出优异的和胰蛋白酶的特异亲和性。可以采用所述e‑bti制备胰蛋白酶亲和材料用于分离、提纯和鉴定胰蛋白酶。本发明采用简单的方法制得重组型荞麦胰蛋白酶抑制剂突变体e‑bti，并且采用其突变体得到的胰蛋白酶亲和材料对胰蛋白酶的选择性吸附高、非选择性吸附低，利用不同洗脱液对胰蛋白酶吸附和分离，经过一步纯化便可得到高纯度的目的胰蛋白酶，最终纯化得到的胰蛋白酶具有高的催化活性。
20	一种抗锥虫、抗癌天然产物cryptofolione的合成方法<sep>本发明公开了一种抗锥虫、抗癌天然产物天然产物cryptofolione的合成方法，本发明利用丙烯醛与烯醇硅醚进行mukaiyama羟醛反应后，用硼氢化钠还原酮成醇，再用对甲苯磺酸吡啶盐在甲苯溶液中回流得到式5化合物；肉桂醛和埃文斯手性助剂与进行埃文斯羟醛反应后，先用二异丁基氢化铝还原，再与金属铟活化的3‑丙烯溴加成，得到式9化合物；式9化合物利用动力学拆分多次拆分纯化；式9化合物与2,2‑二甲氧基丙烷在对甲苯磺酸吡啶盐的条件下得到片段式10化合物后，与片段式5化合物利用grubbs二代催化剂作烯烃复分解反应，和在盐酸的条件下脱保护基得到cryptofolione。
20	一种重金属锌人工抗原的制备方法及nota在制备重金属锌人工抗原试剂中的应用<sep>本发明公开了一种重金属锌人工抗原的制备方法，以2‑s‑(4‑氨基苯）‑1，4，7三氮杂环壬烷‑1，4，7‑三乙酸（p‑nh‑bn‑nota，简称nota）为螯合剂，将锌离子螯合剂复合物与载体蛋白牛血清白蛋白bsa或鸡卵清蛋白ova偶联，制备人工抗原，该方法在原来传统基础上增加了硼氢化钠处理步骤，提高了偶联效率与抗血清效价。本发明还公开了nota在制备重金属锌人工抗原试剂中的应用。
20	一种多元氮杂环状非天然手性氨基酸及其合成方法<sep>本发明涉及一种多元氮杂环状非天然手性氨基酸及其合成方法，其可以应用于合成抗生素等药物的分子砌块。通过运用2‑氨基丙二酸二乙酯与卤代烷烃的取代、成环、脱羧反应，再通过拆分可制得多元氮杂环状非天然手性氨基酸。本发明所述的合成新方法路线简洁、成本低、操作方便、易于进行商业化生产，所得产品手性纯度高，有很好的应用前景。
20	一种工业化制备消旋卡多曲的方法<sep>本发明提供了一种工业化制备消旋卡多曲的方法，现有制备方法中存在的存在消旋卡多曲收率不高、纯度较低、副产物难以彻底去除以及放料困难的问题。该方法具体为：1)将2‑苄基丙烯酸与甘氨酸苄酯的盐类物质分散于反应溶剂后，滴加缩合剂dcc和缚酸剂的混合溶液，发生酰胺化反应，通过静置析晶的方式得到中间体2‑(2‑苄基丙烯酰胺)乙酸苄基酯；2)将2‑(2‑苄基丙烯酰胺)乙酸苄基酯与硫代乙酸或硫代乙酸的盐类物质加成得到目标产物。
