label_id	text
9	图像导向滤波方法及装置<sep>与现有技术相比，本发明提供的一种图像导向滤波方法及装置可以保证在滤波过程中，图像边缘细节不丢失，保留原有的细节特征。
9	显示面板的驱动补偿方法<sep>将所述像素区域对应的驱动补偿信号叠加至数据信号后加载至所述像素区域内的多个像素单元，1≤i≤m，1≤j≤n。将第j列除第i行的其他像素区域对应的驱动补偿信号叠加数据信号加载至所述第ij个像素区域列方向邻近第(i+1)j像素区域的至少一个像素单元。
9	三维再生核空间函数图像合成方法<sep>本发明方法在三维再生核空间函数图像局部匹配的情况下能够有效地进行局部区域合成，避免大量的邻域匹配搜索，进而高效地获得图像合成效果。
9	一种界面显示处理方法、装置及设备<sep>切换进入包含所述第一区域的内容的新界面。相应的，本发明还提供一种界面显示处理装置及设备。本发明提供的技术方案，能根据手势操作实现界面显示的自然过渡切换。
9	一种智能产线可试验数字孪生体建模方法<sep>本发明通过运行智能虚拟产线能够实时反映智能物理产线的关键信息和运行数据，减少了产线搭建及调试时间，节约项目周期和成本。
9	显示界面画面的方法、计算机设备、可读存储介质和系统<sep>属于互联网技术领域采用本发明，可以降低显示界面画面的延迟。
9	一种虚拟现实终端的数据处理方法和虚拟现实终端<sep>当所述年龄范围超出预设年龄范围时，进入第二特定用户模式，准确地判断出特定用户的年龄范围，以进入不同的特定用户模式，提高判断操作的准确性，可以防止某些特定用户长时间地使用虚拟现实终端。
9	一种基于激光点云数据的地表三维模型构建方法<sep>本发明以高密度、真彩色激光扫描点云数据为数据源，利用点云数据的三维坐标和rgb值分别构建地表dem和地表dom，融合形成精度高、数据量小、精细度高、真纹理(色彩)的地表三维模型。
9	视频播放的方法、装置、计算机设备及存储介质<sep>此外，还提出了一种视频播放的装置、计算机设备及存储介质。
9	一种基于人眼识别的电视关机控制方法及系统<sep>该基于人眼识别的电视关机控制方法通过人眼图像中的人眼状态判断用户是否在看电视时处于闭眼状态，在用户处于闭眼状态时间达到预设时间；获取当前关机模式并在当前关机模式为单次模式时，控制电视关机并将当前关机模式切换为默认模式，从而不会影响到下次电视关机的预设时间。
9	虚拟物品赠送方法、装置及存储介质<sep>属于网络技术领域如此，避免了每次都需要经过复杂流程赠送虚拟物品的问题，提高了操作的便捷性，从而提高了虚拟物品的赠送效率。
9	一种机顶盒应用程序的安全运行控制方法及系统<sep>本发明可以达到阻止和及时清理机顶盒应用程序显示不良内容的目的。
9	一种3d打印装配式模块化建筑方法<sep>涉及建筑技术领域本发明的3d打印装配式模块化建筑方法，包括将中间模块旋转90°放置获得装配式模块的步骤，由于装配式模块是将中间模块旋转了90°而得到的，因此在将中间模块旋转后，原本竖直的两个墙面变为水平墙面，另外的两个墙面则变成支撑墙面，因此使整个建筑物的受力变成整体受力，从而形成的建筑物能够更加稳固并能抵抗地震等自安然灾害的冲击。
9	图像生成装置和图像生成方法<sep>头戴式显示器(100)通过对接收的图像进行转换来显示接收的图像，以符合设备的光学特性。
9	视频处理方法、装置、计算机设备和存储介质<sep>属于互联网领域本发明绕开了软编码接口的限制，并适用于任意类型的终端，具备较高的兼容性。
9	一种交互页面卡顿的处理方法、终端及可读存储介质<sep>通过实施上述方案解决了现有技术中存在的交互页面卡顿时用户体验差的技术问题，能够在卡顿情况下，补偿卡顿带来的不流畅感和误差，最大程度上降低卡顿的负面影响，保证人机交互的体验性。
