label_id	text
26	一种基于滤波平滑的闭环控制系统姿态引入修正方法<sep>本发明涉及一种基于滤波平滑的闭环控制系统姿态引入修正方法，属于卫星姿态控制技术领域。本发明提出的基于机动能力约束的任务规划系统设计方法，是一种全新的针对实现多点目标、匀地速主动推扫和匀角速度扫描等多种模式成像任务规划的解决方法，很好地解决了由于主动推扫和被动推扫成像任务混合且主动推扫任务复杂多样导致的星上统一成像任务指令实现困难以及各成像任务在姿态机动能力约束下的最短机动时间计算问题。
26	一种静态伪距单点定位的方法及装置<sep>本发明提供的一种静态伪距单点定位的方法及装置，通过计算每个历元中每颗卫星的高度角和方位角，删除高度角小于预设值的卫星，并根据步骤s12处理后的卫星的高度角和方位角确定当前历元各颗卫星在站心坐标系e、n、u方向上的权重矩阵，根据所述权重矩阵通过最小二乘估计方法分步估计所述接收机在当前历元的位置，将计算得到的接收机在各个历元中的位置取平均，得到所述接收机的静态伪距单点定位结果，通过多历元解算并且求平均，有效的削弱伪距误差对单点定位的影响，从而提高定位精度且无需与固定基站配合。
26	一种卫星信号接收处理系统及处理方法<sep>本发明实施例提供了一种卫星信号接收处理系统及处理方法，其中系统包括：滤波器，第一低噪放大器，混频器，第二低噪放大器，数模转换器，以及可视化信号处理模块，其中可视化信号处理模块包括：滤波子模块，信号同步子模块，基带处理子模块，数据分析子模块，显示子模块。本发明实施例的卫星信号接收处理系统及处理方法，能够使卫星信号的接收与处理过程保持同步，从而满足测试人员对卫星信号的实时分析需求，并且，由于处理结果能够直接以可视化方式进行显示，因此能够使测试人员在第一时间直观地查看卫星信号处理结果，从而提高用户体验。
26	车辆导航控制方法及装置<sep>本发明公开了一种车辆导航控制方法，所述车辆导航控制方法包括以下步骤：当车辆在预设时间段内被启动时，获取所述预设时间段内对应的历史行车轨迹；判断车辆启动时的位置距离所述历史行车轨迹的最小值是否大于第一预设值；当所述车辆启动时的位置距离所述历史行车轨迹的最小值大于所述第一预设值时，启动导航，并将所述历史轨迹的终点设定为当前导航的目的地址。本发明还公开了一种车辆导航控制装置。本发明提高了导航控制的灵活性。
26	星载导航接收机自主完好性监测方法与系统<sep>本发明提供了一种星载导航接收机自主完好性监测方法与系统，应用于星载导航接收机，包括：获取目标卫星的导航信息；基于导航信息计算目标卫星的当前历元的瞬时轨道根数；获取目标卫星的多个历史历元的瞬时轨道根数；基于多个历史历元的瞬时轨道根数，拟合目标卫星的轨道根数随时间变化的曲线，得到目标时间曲线；基于当前历元的瞬时轨道根数和目标时间曲线，进行自主完好性监测，得到监测结果。本发明缓解了现有技术中存在的在接收到低于5颗可见导航卫星的信号情况下，不能有效发现故障和解算异常的技术问题。
26	基于种群超启发式算法的洋流环境下auv路径规划方法<sep>本发明公开了基于种群超启发式算法的洋流环境下auv路径规划方法，属于水下机器人领域。首先初始化种群，再根据代价函数得到整个种群中所有个体的初始综合代价值；然后设置种群基本操作集合和对应的操作选择概率向量；选择种群中的一个个体，和操作选择概率向量中最大概率对应的种群基本操作，对该个体进行操作，重复该种群基本操作直至遍历整个种群，完成一次迭代；再调整操作选择概率向量，进行下一次迭代，直到迭代次数达到设定值；最后在迭代完成后，选择代价值最小的个体，结合b样条曲线的起点、终点和固定控制点构成一组控制点，再生成最优路径。本发明解决了现有auv路径规划方法规划的路径不光滑、难以跟踪和跟踪耗能高的问题。
26	一种基于网络传输的北斗定位设备<sep>本发明提供了一种基于网络传输的北斗定位设备，包括主芯片、北斗模块和网络模块，北斗模块和网络模块分别与主芯片连接，北斗模块包括北斗天线和北斗定位芯片，网络模块包括以太网控制器和网络变压器，主芯片还分别连接晶振模块、复位电路、电源、存储器、指示灯和配置调试串口。同时支持以太网口和串口进行数据收发和功能配置，接口多样、使用灵活、功能丰富；采用udp协议传输，包括链路侦测消息和定位数据消息，通信协议轻巧、数据传输简单有效；支持浏览器web页面登陆访问设备、修改网络参数，用户操作体验好；掉电数据不丢失，使用方便；支持直流宽电压输入，供电方便；有工作指示灯，提示直观。
26	一种无盲点的gnss三频组合周跳探测与修复方法<sep>本发明公开了一种无盲点的gnss三频组合周跳探测与修复方法，首先构造一个三频无几何相位组合和一个三频stpir组合；利用这两个组合构建出公共盲点模型，进而得到三频伪距相位组合的系数约束条件；以此条件为基础，构造出可以探测出前两种组合盲点的三频伪距相位组合。将三频无几何相位组合、三频stpir组合和特别构造的三频伪距相位组合联立，实现对各频点观测值周跳的无盲点探测与修复。该发明是一种适用于多系统的周跳探测与修复方法。与其他常用三频组合探测法相比，具有良好的无盲点探测与修复效果，更适合实际应用。
26	低轨航天器多点多参数轨道上行数据计算方法<sep>本发明提供了一种低轨航天器多点多参数轨道上行数据计算方法，地面测控站接收航天器的遥外测数据，通过数据网发送给地面测控中心，地面测控中心完成数据处理后进行精密轨道确定，生成一分钟一点的弹道文件；将弹道文件转换为j2000坐标系瞬时轨道根数，每一点弹道记录对应一组瞬时轨道根数；将j2000坐标系瞬时轨道根数转换为拟平均轨道根数并进行处理，得到纬度幅角；采用纬度幅角替换平近点角，将轨道倾角、升交点赤经、近地点幅角、纬度幅角转换为弧度的格式；将纬度幅角归一化，采用差值拟合法计算q参数及其变率，最终得到航天器轨道上行数据的各参数变率。本发明同时满足航天器快速计算和精度较高的需求，具有较高的实用价值。
26	推进剂加注系统<sep>本发明提供了一种推进剂加注系统，包括挤压氦气输出容器(1)、加注容器增压端截止阀(2)、加注容器出口端截止阀(3)、加注容器挤压压力传感器(4)、加注容器(5)、加注管路进产品端截止阀(9)、产品端推进剂加注阀(10)、产品贮箱压力传感器(11)、产品贮箱(12)、产品端测试用阀门(13)、产品贮箱上游阀门(14)，还包括气动隔膜泵(6)、气动隔膜泵驱动气阀门(7)、气动隔膜泵驱动气输出容器(8)。本发明采用气动隔膜泵(6)，能够在推进剂加注容器压力低于推进系统贮箱压力时将推进剂加注到贮箱中，全程避免推进剂中溶解的氦气析出、积存，不会影响贮箱工作的可靠性。
