label_id	text
4	一种固态硬盘数据保护的方法<sep>本发明公开了一种固态硬盘数据保护的方法，在各个通道中分别选取n块block组成一个横向raid条带组，其中至少1块block为数据校验块，n〉1；其特征在于属于同一横向raid条带组且属于同一个通道上的块至少相隔1个以上的块，优选相隔512个块。本发明特别针对3d tlc容易发生错误扩散到相邻物理块的特性，提出了优化raid条带的组成，大大减低同一个条带同时出现多个块数据错误的概率，提高数据的安全性能。
4	基于强度相图的聚合物降解强度的计算方法和装置<sep>本发明的实施例公开一种基于强度相图的聚合物降解强度的计算方法和装置，所述方法包括:步骤1，读取待计算的聚合物的强度相图；步骤2，从所述强度相图的坐标原点开始遍历，判断每个像素点上的元胞的强度状态；步骤3，根据近邻‑边界扩展算法，对所述相图中的相同强度状态的像素点所组成的区域进行孔洞、裂痕识别，获取不同强度状态的区域内孔洞、裂痕的区域面积和密集程度；步骤4，根据所述不同强度状态的区域内孔洞、裂痕的区域面积和密集程度，以及预先建好的强度计算模型，计算不同强度状态的所述元胞的强度；步骤5，根据所述不同强度状态的所述元胞的强度，计算所述聚合物的总强度。
4	轻轨板卡的识别方法及系统<sep>本发明提出一种轻轨板卡的识别方法及系统，其中，该方法包括：板卡上的cpu通过gpio接口读取板卡上的类型识别电路，获取板卡的目标类型，cpu根据目标类型从固件上确定与目标类型对应的目标程序并执行目标程序。本实施例中，通过在板卡上设置类型识别电路，可以使得板卡上的cpu能够通过gpio接口自动识别出该板卡的目标类型，而且为了增强固件的通用性，将多种类型板卡的程序烧录在同一固件上，根据识别出的目标类型再确定该板卡对应的目标程序，从而可以减少固件的数量和类型，便于对固件的管理。
4	计算机系统资源的管理方法及装置<sep>本申请公开了一种计算机系统资源的管理方法，应用于电子设备，电子设备安装有针对其操作系统的一个或多个越狱软件，该方法包括：确定电子设备中一个或多个越狱软件的运行资源所在的公共目录；及，通过改变公共目录下运行资源的属性来改变其中至少一个越狱软件的运行状态。本申请还公开了相应的装置。利用这些技术方案，可以节省电子设备的资源占用。
4	一种车辆定位方法及车辆定位系统<sep>本发明实施例涉及车辆定位技术领域，公开了一种车辆定位方法及车辆定位系统，该方法包括：获取当前环境中车辆周边的目标特征信息；将获取到的目标特征信息在预设数据库中进行匹配，其中，预设数据库存储了特征信息与车辆位置的对应关系；将与目标特征信息相匹配的预设数据库中的特征信息对应的车辆位置确定为车辆定位信息。实施本发明实施例，能够提高车辆的定位精度。
4	基于统一开发者账号的第三方系统对接方法<sep>本发明公开了一种基于统一开发者账号的第三方系统对接方法，所述方法包括以下步骤：首先在需要对接的第三方系统里注册一个统一开发者账号；然后平台系统接收发送的用户在手机应用登录界面输入的用户账号及密码，并验证该用户账号及密码；如果验证成功，再用统一开发者账号静默登录第三方系统，登录成功后第三方系统返回密钥token；最后平台系统拿到token，以token为接口参数，调用第三方系统接口，从而使用第三方的功能。本发明通过统一开发者账号登录第三方系统，免去了用户注册第三方系统账号和登录验证的繁琐工作。当需要对接的第三方系统数目较多时，本发明可以避免注册登录多个第三方系统给用户带来的糟糕体验。
4	基于sim卡加载pki实现可信身份认证的方法<sep>本申请适用于通信技术领域，提供了一种基于sim卡加载pki实现可信身份认证的方法，包括：接收用户的第一请求信息，并根据所述第一请求信息对用户的身份进行审核；若对用户的身份审核通过，则生成基于ctid的可信身份凭证，建立所述基于ctid的可信身份凭证与用户的sim卡的对应关系；向所述sim卡发送第一关联请求；接收所述sim卡返回的可信身份凭证的公钥，利用所述可信身份凭证的公钥制作可信身份证书，存储所述可信身份证书，并将所述可信身份凭证加载到所述sim卡中。通过上述方法，有效解决了现有技术中电子认证终端载体繁多而导致用户携带、使用不方便的问题。
4	一种面向车载网匿名认证的互信簇协同验证方法<sep>本发明公开了一种面向车载网匿名认证的互信簇协同验证方法，设计哈希谜题以限制攻击者预先构造计算难题，并使用协同验证整合合法车辆间的计算资源，提高了验证速度，具有较强的实用价值，应用前景良好。
4	移动终端和路况限行提前预警的方法、装置<sep>本发明提供了一种移动终端和路况限行提前预警的方法、装置，包括获取用户车辆的车牌号与车辆地点；根据车辆地点与车牌号获取用户车辆所在城市的限行时间；根据限行时间按照预设规则生成限行提醒信息，并提醒用户；通过获取用户车辆的车牌号，就能了解用户车辆所在的城市是否限行，通过获取了用户的车辆地点，结合车牌号的信息实时的判断用户前往的地区是否限行，从而达到智能化的判断用户车辆所在位置是否限行，极大程度上的解决了用户对城市限行规则的不了解而导致驾车上路违反限行条例的情况；又通过根据城市的限行时间生成限行提醒信息，以提醒用户，有效的防止了用户忘记限行日期与限行时间而导致驾车后违反限行条例的情况。
4	基于无人机的公路施工现场全景图像高效拼接方法<sep>本发明涉及一种基于无人机的公路施工现场全景图像高效拼接方法通过航拍图像的地理信息坐标和姿态参数修正、关键拼接区域选取、特征点高效匹配、基于最佳缝合线和图像融合的快速图像拼接，解决了无人机在巡航过程中产生的局部坐标系偏差、整幅图像特征点匹配低效率、以及由于动态目标产生的拼接模糊和鬼影问题，具有实时传输图像数据、全局监督、准确度好、效率高、成本低、方便灵活等优点，为实现整个施工现场自动化、智能化的全局安全监督管理奠定了基础。本发明适用于公路工程施工现场的全局安全监督管理。
