label_id	text
2	一种低噪音耐高温的轴流风机<sep>南京腾涌干热设备有限公司<sep>本实用新型涉及轴流风机技术领域<sep>且公开了一种低噪音耐高温的轴流风机，包括壳体，所述壳体内表面的右端固定连接有后支架，所述后支架的中部固定连接有后板，所述后板的侧面固定连接有安装板，所述安装板与后板之间固定安装有电机，所述电机的输出轴固定连接有转轴<sep>该低噪音耐高温的轴流风机，通过在转轴的外表面固定套接固定环和挡风板，利用电机转动带动通过固定环连接的横杆转动，并利用横杆之间的二号连杆连接转动环，实现电机转动产生轴流风的同时带动后端的二号扇叶转动，并通过倾斜的挡风板将二号扇叶吹出的风导向电机本体，实现电机降温，使得风机本体可以适应高温工作环境，提高电机使用寿命
2	高速电机转子和高速电机<sep>成都凯磁科技有限公司<sep>一种高速电机转子和高速电机<sep>涉及高速电机技术领域，该高速电机转子包括转轴、圆筒磁体和固定套筒，圆筒磁体套设在转轴上，固定套筒过盈套设在圆筒磁体上，以使圆筒磁体与转轴保持相对固定。通过设计固定套筒，对圆筒磁体进行限位，保证圆筒磁体稳固地固定在转轴上，从而能够解决高速转动下圆筒磁体飞脱的风险，使得其能够实现高速运转，同时圆筒磁体直接与转轴配合，省掉了转子铁芯，降低了转子重量，减小了电机体积，以便适应电机高速运行<sep>相较于现有技术，本实用新型提供的高速电机转子，能够大幅提高转子的结构强度，避免出现磁钢飞脱或松动现象，能够适用于高速转动的情况，并且体积小且轻量化，更适应电机高速运转
2	悬架位置检测装置和车辆<sep>三一汽车起重机械有限公司<sep>本实用新型提供了一种悬架位置检测装置和车辆<sep>涉及车辆悬架位置检测技术领域，用于检测车桥和车架之间的相对位置，包括传动转换机构和角度检测机构；传动转换装置包括第一传动件和第二传动件，第一传动件与车桥和车架之中的一者连接，第二传动件与另一者连接；第一传动件和第二传动件相互配合，用于将车桥和车架的相对移动转换为第二传动件的转动，角度检测机构用于检测并记录第二传动件的转动角度<sep>相较于现有的悬架位置检测装置，该悬架位置检测装置单独设置，不与液压油缸集成，通用度大幅提高，成本下降，同时，该悬架位置检测装置也方便拆卸，减少维修难度，提高维修效率
2	蓄电池组在线维护系统<sep>保定中创电子科技有限公司<sep>本发明提供一种蓄电池组在线维护系统<sep>用于对处于被浮充状态下且由相互串联的复数个蓄电池构成的蓄电池组进行维护，包括：监控终端，用于对每个蓄电池的运行进行实时检测，并发出充电指令和放电指令；以及活化装置，与交流电网连接，并与监控终端通信连接，其中，监控终端具有电池信息存储部、运行信息采集部、运行信息存储部、信息识别部、信息判断部、监控侧通信部以及信息处理部，活化装置具有活化侧接收部、运行控制部、状态开关部以及充放电部<sep>本发明能够自动对性能劣化的蓄电池进行活化处理，提高蓄电池组的可靠性和使用寿命；而且，充电过程的能量来自交流电网，在放电时将能量馈送到交流电网，减少能耗，节约能源
2	可动单元的锁定机构、薄片体供给装置以及图像形成装置<sep>京瓷办公信息系统株式会社<sep>本发明提供一种可动单元的锁定机构、薄片体供给装置以及图像形成装置<sep>本发明的锁定机构具有钩、被卡合部以及施力部件，将被支承为能够相对于单元主体移动的可动单元卡止于单元主体。钩为l形，具有能够转动地支承于单元主体的转动支点的支承部、以及从支承部突出的卡合部。被卡合部形成于可动单元，能够与卡合部卡合。施力部件朝卡合部与被卡合部卡合的方向对钩施力。钩具有：第一面，在卡合部的前端侧与被卡合部对置；以及第二面，从第一面朝支承部侧延伸，且相对于第一面朝远离转动支点的方向倾斜<sep>当卡合部与被卡合部处于卡合状态时，被卡合部仅与第二面抵接
2	快速释放底座系统和方法<sep>手持产品公司<sep>本发明涉及快速释放底座系统和方法。一种插接站<sep>用于使诸如手持终端之类的便携式计算机固定并为其充电，以允许操作者容易且快速地移除便携式计算机。当插接站被激励时，电磁接头能够磁保持便携式计算机。在激活便携式计算机或插接站上的释放时，电磁接头被去激励并且便携式计算机脱离。在示例性实施例中，插接站安装在车辆上，并且当车辆处于运动中时，电磁接头从车辆的电池接收功率<sep>当车辆停住且关闭时，电磁接头可以被去激励，但便携式计算机可以仍被机械保持端口在适当地方抓持
2	一种石墨烯抗菌纤维塑身内衣<sep>浙江梵丝璐服饰有限公司<sep>本发明涉及衣物加工领域<sep>具体关于一种石墨烯抗菌纤维塑身内衣；本发明方法公开的一种石墨烯抗菌纤维塑身内衣不存在连体内衣不方便上厕所的缺点，也不会向上卷起，具有穿着舒适、方便，塑形效果好的特点<sep>而且使用一种铕掺杂石墨烯抗菌纤维布料制成，具有很好的抗菌效果，贴身穿着也很卫生和安全。
2	一种冲片冲压设备<sep>温岭市汇强机电股份有限公司<sep>本发明涉及一种冲片冲压设备<sep>包括冲压单元包括冲压机架、设置于冲压机架上的上模组件以及下模组件，上模组件中有用于吸附料板的磁铁一；冲压机架上设置有转运单元，转运单元包括沿竖直方向延伸设置的转运轴以及设置于转运轴上端的转运杆，转运杆沿水平方向延伸设置，转运杆两端的下侧固定有磁铁二，转运杆的两端的上侧固定有磁铁三，磁铁三的磁性大于磁铁一的磁性，转运杆的端部转动经过托料板的上方和下模组件的上方，且下模组件中设置有挡料杆，挡料杆上端抵接转运杆下端的废料下落至下模组件中<sep>通过利用上模组件与下模组件之间配合的时间间隔，使得转运杆连续完成送料和卸料的动作，提高了加工效率，并保护料板减少划伤提升后期转子的质量
2	一种道路桥梁绿化带修剪工具车<sep>李斌彦<sep>本实用新型公开了一种道路桥梁绿化带修剪工具车<sep>包括管道、电源盒、外壳、盒体、第一伸缩杆、支架、滑轨、滑块、电动推杆、固定板、推车、门扇、底座、安装槽、螺纹杆、螺纹套、第一电机、第二伸缩杆、压板、收集腔、泵机、第二电机和锯片<sep>本实用新型可以通过电动推杆、滑块和滑轨可以调节锯片的位置，然后通过第一伸缩杆可以调节高度，便于提高修剪效率，也可以对绿化带进行修剪时控制高度；可以通过管道以及安装槽内部的泵机将修剪过程中产生的草屑输送到收集腔内部，在收集过程中，可以通过第二电机、螺纹套、螺纹杆、第二伸缩杆和压板对草屑进行挤压，不仅方便收集草屑，提高收集量，还可以方便处理草屑
2	一种水泥板生产工艺<sep>鲁南中联水泥有限公司新型建材分公司<sep>本发明涉及一种水泥板生产工艺<sep>主要包括以下步骤：选择原料、搅拌材料、模具成型、脱模风干、高温晾晒、翻边晾晒和堆叠养护，使用到的翻边设备包括安装架、手推杆、行动滚轮和翻转套件，安装架侧面上通过焊接的方式设置有手推杆，安装架下端面上通过转动连接的方式设置有行动滚轮，安装架内部设置有翻转套件，本发明可以解决现有水泥板翻边作业中以下问题：a：现水泥板进行翻边作业时，受力点常位于水泥板底面上，导致水泥板底面发生形变，严重影响水泥板质量<sep>b：现有水泥板翻边作业在翻边角度大于90°后，常让水泥板依靠重力直接落下，使水泥板直接与地面接触，产生跌落现象，极易使水泥板出现断裂现象，严重影响产品品质。
