label_id	text
22	一种沥青混合料水稳定性评价方法<sep>本发明公开了一种沥青混合料水稳定性评价方法<sep>设置成型两组棱柱形混合料试件，一组试件在‑20℃～60℃的环境中超声震荡循环，以快速模拟荷载作用下混合料内部水、颗粒物等对沥青的乳化、冲刷和低温下冰的冻胀作用。而后对两组试件分别进行强度测试，首先模拟了荷载作用下集料间的挤压和剥离过程，实现混合料内部的结构松散，松散程度用s表示，而后施加破坏压力f表征混合料内部抵抗外部荷载的能力，最终以两组试件的f/s表征混合料水稳定性的优劣<sep>本发明评价方法能够加速模拟荷载、水分、颗粒物、温度等因素耦合作用下对沥青路面的破坏进程，提高试验效率；评价方法耦合了外部破坏荷载和内部松散程度对混合料水稳定性能的影响，结果更科学
22	一种测定醇胺溶液中n,n-二羟乙基甘氨酸含量的方法<sep>本发明公开了一种醇胺溶液中n,n‑二羟乙基甘氨酸含量的测定方法<sep>属于化学检测领域。该方法包括：向装填有阳离子交换树脂的离子交换树脂柱中加入预定量的醇胺溶液样品，所述醇胺溶液样品流经所述阳离子交换树脂，醇胺吸附在所述阳离子交换树脂上，而n,n‑二羟乙基甘氨酸随流出液由所述离子交换树脂柱的出口排出；测定所述流出液中所述n,n‑二羟乙基甘氨酸质量分数，进而获得所述醇胺溶液中所述n,n‑二羟乙基甘氨酸的含量<sep>该方法能准确测量醇胺溶液中n,n‑二羟乙基甘氨酸的含量
22	可实现高通量组分筛选的模具及成型方法<sep>本申请公开了一种可实现高通量组分筛选的模具及成型方法<sep>涉及材料筛选。模具包括装料模腔、多个横向隔片、底座和压头。装料模腔具有空腔，用于盛装原料及安装其他零件。多个横向隔片中每一横向隔片用于沿空腔的横向安装并与其可拆卸连接，以将空腔分成若干相等或者不等的间隔，每一间隔用于盛装不同组分不同比例的原料，以同时进行两种或者两种以上的组分优选。底座用于安装在装料模腔的底部。压头用于由装料模腔的上端至下端压入，以将原料压制成压片<sep>在实验配料制备过程中，利用本申请可使得两种或两种以上的原料可以直接在模具中实现组分连续变化的梯度混合，可以对该模具中混合好的原料进行一次性同时压片，大大提高了工作效率
22	一种橡胶磨耗试验设备<sep>本发明公开了一种橡胶磨耗试验设备<sep>包括底板，底板的上表面固定安装有平板，平板上活动安装有支撑座，电机安装板与转动轴固定连接，电机安装板的顶部固定有减速电机，砂轮轴的一端固定安装有砂轮，底板上竖直设置有两个支撑柱，两个支撑柱的顶部之间设置有支撑横杆，支撑横杆的一侧活动安装有两个移动杆，两个移动杆的端部之间安装有橡胶安装辊，橡胶安装辊上安装有橡胶环，支撑横杆的一侧安装有配重槽，移动安装板的一侧设固定安装有抽风机<sep>该橡胶磨耗试验设备测试多样化，效果好，避免橡胶环磨损导致配重块施加压力不一致，从而提高了试验结果的精确，可以快速对橡胶环进行安装和拆卸，工作效率高。
22	一种混凝土管片抗折性能试验台<sep>本发明公开了一种混凝土管片抗折性能试验台<sep>包括机架，所述机架长轴的两端通过螺丝固定安装有第一支撑杆，第一支撑杆为l型，第一支撑杆水平部分嵌入安装有水平液压杆，且水平液压杆的伸缩端通过螺丝连接有下加力支座，所述机架短轴的两端通过螺丝固定安装有第二支撑杆，第二支撑杆的上端连接有支撑架，且支撑架的上端通过螺丝安装有竖直液压杆，竖直液压杆的伸缩端通过螺丝连接有上加力支座，本装置使用时，先将混凝土管片放置在两个下加力支座上，再加支撑架套接到第二支撑杆的上端，并固定好插销，即可用进行测试<sep>测试时可以利用水平液压杆和竖直液压杆分别或者同时对混凝土管片进行试验
22	一种测试混凝土抗裂性能的方法<sep>一种测试混凝土抗裂性能的方法<sep>将混凝土原材料按配比搅拌，浇入模板，保持试件上表面裸露，以模拟环境因素产生的温湿影响；将温度传感器分别插入试件中部三等分点，以及环境箱测温孔内，将湿度传感器置于环境箱内；试件中部安装位移传感器，并用定位工装固定，保持其位置恒定；软件测试界面内设定相应的环境箱温、湿度和约束参数，模拟真实环境，待混凝土终凝后拆除定位工装，开始试验，每隔5小时，对混凝土施加压力，并测量混凝土的位移数据；按照公式计算混凝土不同龄期的弹性模量，并根据公式计算混凝土抗裂性能指标<sep>本发明可以对混凝土在温度变化发展条件下的抗裂性能进行试验，为掌握混凝土力学性能和防止混凝土裂缝产生提供可靠依据
22	一种便于避免滑脱的新材料研发用表面性能检测装置<sep>本发明公开了一种便于避免滑脱的新材料研发用表面性能检测装置<sep>包括检测箱，所述检测箱的内部固定有液压杆，所述检测面块的左侧内部固定安装有第一驱动电机，所述第一丝杆的中部连接有敲击检测机构，所述液压杆的底部前侧固定有第二驱动电机，所述连接件的顶端固定有第二丝杆，所述安装件的外侧螺栓连接有调整面板，所述调整面板的内端固定有安装面板，所述调整板面的右上方固定有固定件，所述防滑块的左侧设置有顶紧块，所述螺纹杆的下方设置有滑杆<sep>该便于避免滑脱的新材料研发用表面性能检测装置，便于避免滑脱，且能够有效的多角度检测新材料表面的硬度，并且便于检测新材料内部的空包，而且便于收纳，浪费空间
22	一种沥青路面再生封层材料渗透性能评价方法<sep>本发明公开一种沥青路面再生封层材料渗透性能评价方法<sep>通过在铝皮试验管放置熔化的老化沥青并在其冷却后加入再生封层材料，用于模拟沥青路面洒布再生封层材料的状况，形成试验管样品；由于铝皮易剪切，截取试验管样品的其中一段变得简便易行；本发明通过加热试验管样品加速再生封层材料渗透扩散，快速获得的渗透性能的结果；通过剪切对应段获得渗透有再生封层材料的对应路面材料，从而可对不同再生封层材料的渗透性能做出基于同一条件下的渗透性能评价，使评价的指标更科学可靠<sep>本发明用测试样品的软化点下降速度来表征评价材料渗透能力，使评价指标简洁，易于施行，便于推广。
22	一种用于复合材料力学性能测试系统<sep>本发明公开一种用于复合材料力学性能测试系统<sep>所述系统包括：拉伸装置、压缩装置和检测装置；所述拉伸装置与所述压缩装置一体化设置，所述拉伸装置用于对所述复合材料进行拉伸操作，所述压缩装置用于对所述复合材料进行压缩操作，所述检测装置用于对拉伸的所述复合材料或压缩的所述复合材料进行力学性能测试，获得力学性能参数<sep>本发明公开的用于复合材料力学性能测试系统，以实现拉伸装置与压缩装置一体化设置，减小体积，适用多种场合现场测试
22	一种增韧防弹材料的韧性和强度检测装置<sep>本发明涉及一种增韧防弹材料的韧性和强度检测装置<sep>包括：支撑柱，所述支撑柱顶端安装有立板，且立板顶部连接有顶板，所述顶板底部安装有测韧组件；所述测韧组件内部包括有上齿纹杆，且上齿纹杆底端齿合安装有齿纹轴，所述齿纹轴后端面连接有转块<sep>本发明通过测韧组件的设计，将材料放置在压板底部，通过转动螺纹杆对材料压紧，则使检测材料在c型块内部固定，通过转动转块，在齿纹轴的作用下，则使上齿纹杆与下齿纹杆带动c型块活动，从而使c型块对检测材料两侧进行拉伸，从而对材料的韧性进行检测，通过这样的设置，可以快速方便地对材料进行韧性检测，并且保证检测材料两侧受力的均匀性，确保检测的客观和精准
