label_id	text
13	一种高效产氢的双卤代物钙钛矿光催化剂的制备及应用<sep>一种高效产氢的双卤代物钙钛矿光催化剂的制备及应用<sep>属于催化剂的制备技术领域。采用一种简单的工艺制得双卤代物钙钛矿光催化剂，控制前驱体溶液中两种卤素加入的比例可以调控钙钛矿晶体中的元素含量和禁带宽度。该催化剂制备工艺简单，成本较低，反应温度在40～110℃，常压<sep>所得催化剂在可见光条件下，无贵金属铂助催剂辅助，表现出优良的催化活性
13	一种钡钨阴极的简易制备方法<sep>一种钡钨阴极的简易制备方法<sep>属于难熔金属阴极材料技术领域。钨粉装入模具中，进行钢模双向压制，得到钨的阴极生胚；将盛有阴极生坯的氧化铝坩埚放入辅助保温加热的装置中，然后一起放入微波谐振腔内；以30℃/min的速率升温至1000℃，保温10min，进行预烧；再以40℃/min的速率升温至1400℃‑1500℃，保温10min，自然冷却至室温，取出；将制备得到的阴极表面均匀涂敷一层411活性盐，经过1650℃高温进行浸渍；然后水冷降温至室温，取出；水洗、干燥、退火得到钡钨阴极<sep>得到孔度结构良好的亚微米级钡钨阴极，阴极表面出现纳米级活性物质，发射性能得到提高
13	一种铝型材用电泳漆、其制备方法及电泳制得的铝型材<sep>本发明公开了一种铝型材用电泳漆、其制备方法及电泳制得的铝型材<sep>所述电泳漆包括以下原料：丙烯酸、甲基丙烯酸甲酯、丙烯酸丁酯、甲基丙烯酸羟乙酯、甘油单甲基丙烯酸酯、三羟甲基丙烷三甲基丙烯酸酯、乙氧化三羟甲基丙烷三甲基丙烯酸酯和乙氧化双酚a二甲基丙烯酸酯<sep>采用本发明中提供的电泳漆经电泳处理铝型材，可以省去阳极氧化和着色这两项高能耗工序，节能环保、质量稳定
13	全导通高柔韧金属箔带生产方法及一种高柔韧金属箔带<sep>本发明涉及电磁屏蔽材料技术领域<sep>尤其是指全导通高柔韧金属箔带生产方法及一种高柔韧金属箔带，高柔韧金属箔带的外层由金属箔料带包覆，电流在全导通高柔韧金属箔带横截面的外圈实现导通；本发明方法采用两组或者两组以上双向挤剪刀制具，将两侧延展性良好的金属箔向内层薄塑料基带进行挤剪，在挤剪过程中金属箔向基带方向延展变形，两面的金属箔在挤剪力作用下形成有效搭接，从而使高柔韧金属箔带的双面整体金属层贯通<sep>本发明的全导通高柔韧金属箔带，在电缆做绕包或纵拖包时，减少或者消除因塑料绝缘隔断形成的环形通路引发的电感,避免信号数据衰减损失，保持导致屏蔽层圆周的阻抗一致，避免电磁波泄露，改善屏蔽效能。
13	稀土粘结磁粉及其制备方法和粘结磁体<sep>本发明公开了一种稀土粘结磁粉及其制备方法<sep>该粘结磁粉为多层核壳结构，包括核心层和抗氧化剂层，其中，核心层由rfemb构成，r为nd和/或prnd，m为co、nb、zr中的一种或多种；核心层外部包覆铁氮层。此外，还公开了其制备方法和粘结磁体<sep>本发明有效避免了在磷化以及后续处理过程中磁性原粉的氧化与腐蚀，进一步提高了材料的长时间耐温性与环境耐受性
13	一种锂二次电池用负极及其制备方法及其锂二次电池<sep>一种锂二次电池用负极及其制备方法及其锂二次电池<sep>它属于化学电源领域。本发明主要是由凸起阵列电极骨架、纳米级合金骨架和活性金属锂构成，大孔径的凸起阵列电极骨架的材料为cu、al、sn、fe、co、ni、zn、in中的任意一种，纳米级合金骨架包括锂元素和非锂元素，非锂元素材料包含sn、si、cu、in、al、mg、ge、zn、ni中至少一种，活性金属锂填充在纳米级合金骨架的孔隙内，并与纳米级合金骨架充分接触组成富锂合金，富锂合金沉积在所述的凸起阵列电极骨架的孔隙内<sep>本发明能够防止纳米骨架在长期循环过程中的结构破坏造成电极的坍塌，充分抑制电极的体积变化提高界面稳定性，进一步提高锂负极的电化学性能
13	高精度全液压模锻锤<sep>本实用新型涉及一种高精度全液压模锻锤<sep>其涉及一种全液压模锻锤，旨在解决现有技术中下模在上模撞击后，下模容易发生偏移，从而与上模错位，导致工件的加工精度降低的问题；其主要技术方案包括机壳、设置在机壳顶壁上的液压箱、设置在液压箱内的液压缸以及设置在工作液压缸上的撞锤，机壳的侧面上设有缺口，撞锤位于缺口内，缺口的底壁上设有固定槽，机壳上设有固定组件<sep>在开始加工前，固定组件固定下模，开始加工时，工作液压缸的活塞杆带动撞锤移动，撞锤推动上模撞击下模，固定组件限制下模的移动范围，以此降低上模撞击下模时，下模发生偏移的可能性，从而降低上模与下模的相对位置发生偏移的可能性，进而提高工件的加工精度。
13	铁离子掺杂氧化钨水合物覆盖的泡沫镍催化电极的制备方法<sep>本发明公开了铁离子掺杂氧化钨水合物覆盖的泡沫镍催化电极的制备方法<sep>具体包括如下步骤：s1泡沫镍预处理：将泡沫镍去除表面污垢烘干备用；s2配制铁离子源和钨源混合液体：s3将步骤s2中的混合液体倒入聚四氟乙烯内衬中，再将步骤s1中得到的泡沫镍投入到聚四氟乙烯内衬中，高压水热促进铁离子掺杂的氧化钨水合物生长；s4将步骤s3中的泡沫镍取出，充分清洗后烘干，得到铁离子掺杂氧化钨水合物覆盖的泡沫镍催化电极<sep>该电极表面形成尖端放电效应，有望替代贵金属电极，大大的降低电催化制氢成本
13	一种过氧钨酸盐稀土衍生物及制备方法<sep>本发明提供了一种过氧钨酸盐稀土衍生物及制备方法<sep>衍生物的化学式为cs[hdy(ho)pw(o)(oh)o]·18ho，该化合物属于正交晶系，pnma空间群，晶胞参数为：a=17.0505å，b=28.1159，c=10.0844，α=β=γ=90°，v=48343å。利用常用的钨酸钠、磷酸和稀土氯化物在双氧水存在的常规水溶液条件下反应制得<sep>该材料具有一定的发光性能，荧光寿命为8.72μs；此外其制备工艺简单且易于操作，使用原料廉价易得，产物收率高，纯度高，有潜在的应该用前景
13	铜板表面防腐处理装置<sep>本实用新型公开了铜板表面防腐处理装置<sep>包括处理箱，所述处理箱底部的四角均固定连接有支撑块，所述处理箱的正面通过活动销活动连接有箱门，所述箱门正面的右侧固定连接有把手，所述处理箱的内壁固定连接有放置网板，所述放置网板底部的两侧均固定连接有导流板<sep>本实用新型通过设置导流板、集液箱、第一抽液管、第一抽液泵、第一安装机构、第一出液管、储液箱、加液管、第二抽液管、第二抽液泵、第二安装机构、第二出液管、横管、固定机构和喷淋头相互配合，达到了保护工人身体健康的优点，使工人在对铜板进行防腐处理时，能够有效的避免工人身体与化学溶液接触，保证了工人的身体健康，方便工人使用
